                        * ELE339 BJT Modeling IC vs. IB
             DC transfer characteristic  Thu Jun 29 22:14:02  2023
--------------------------------------------------------------------------------
Index     sweep         v(1)          v(3)          v(99)         vc#branch   
66        6.60000e-01   7.55372e-01   6.60000e-01   6.60000e-01   2.28183e-02 
67        6.70000e-01   7.55372e-01   6.70000e-01   6.70000e-01   2.28214e-02 
68        6.80000e-01   7.55372e-01   6.80000e-01   6.80000e-01   2.28245e-02 
69        6.90000e-01   7.55372e-01   6.90000e-01   6.90000e-01   2.28276e-02 
70        7.00000e-01   7.55372e-01   7.00000e-01   7.00000e-01   2.28307e-02 
71        7.10000e-01   7.55372e-01   7.10000e-01   7.10000e-01   2.28337e-02 
72        7.20000e-01   7.55372e-01   7.20000e-01   7.20000e-01   2.28368e-02 
73        7.30000e-01   7.55372e-01   7.30000e-01   7.30000e-01   2.28399e-02 
74        7.40000e-01   7.55372e-01   7.40000e-01   7.40000e-01   2.28430e-02 
75        7.50000e-01   7.55372e-01   7.50000e-01   7.50000e-01   2.28461e-02 
76        7.60000e-01   7.55372e-01   7.60000e-01   7.60000e-01   2.28492e-02 
77        7.70000e-01   7.55372e-01   7.70000e-01   7.70000e-01   2.28523e-02 
78        7.80000e-01   7.55372e-01   7.80000e-01   7.80000e-01   2.28553e-02 
79        7.90000e-01   7.55372e-01   7.90000e-01   7.90000e-01   2.28584e-02 
80        8.00000e-01   7.55372e-01   8.00000e-01   8.00000e-01   2.28615e-02 
81        8.10000e-01   7.55372e-01   8.10000e-01   8.10000e-01   2.28646e-02 
82        8.20000e-01   7.55372e-01   8.20000e-01   8.20000e-01   2.28677e-02 
83        8.30000e-01   7.55372e-01   8.30000e-01   8.30000e-01   2.28708e-02 
84        8.40000e-01   7.55372e-01   8.40000e-01   8.40000e-01   2.28739e-02 
85        8.50000e-01   7.55372e-01   8.50000e-01   8.50000e-01   2.28769e-02 
86        8.60000e-01   7.55372e-01   8.60000e-01   8.60000e-01   2.28800e-02 
87        8.70000e-01   7.55372e-01   8.70000e-01   8.70000e-01   2.28831e-02 
88        8.80000e-01   7.55372e-01   8.80000e-01   8.80000e-01   2.28862e-02 
89        8.90000e-01   7.55372e-01   8.90000e-01   8.90000e-01   2.28893e-02 
90        9.00000e-01   7.55372e-01   9.00000e-01   9.00000e-01   2.28924e-02 
91        9.10000e-01   7.55372e-01   9.10000e-01   9.10000e-01   2.28955e-02 
92        9.20000e-01   7.55372e-01   9.20000e-01   9.20000e-01   2.28985e-02 
93        9.30000e-01   7.55372e-01   9.30000e-01   9.30000e-01   2.29016e-02 
94        9.40000e-01   7.55372e-01   9.40000e-01   9.40000e-01   2.29047e-02 
95        9.50000e-01   7.55372e-01   9.50000e-01   9.50000e-01   2.29078e-02 
96        9.60000e-01   7.55372e-01   9.60000e-01   9.60000e-01   2.29109e-02 
97        9.70000e-01   7.55372e-01   9.70000e-01   9.70000e-01   2.29140e-02 
98        9.80000e-01   7.55372e-01   9.80000e-01   9.80000e-01   2.29171e-02 
99        9.90000e-01   7.55372e-01   9.90000e-01   9.90000e-01   2.29202e-02 
100       1.00000e+00   7.55372e-01   1.00000e+00   1.00000e+00   2.29232e-02 
101       1.01000e+00   7.55372e-01   1.01000e+00   1.01000e+00   2.29263e-02 
102       1.02000e+00   7.55372e-01   1.02000e+00   1.02000e+00   2.29294e-02 
103       1.03000e+00   7.55372e-01   1.03000e+00   1.03000e+00   2.29325e-02 
104       1.04000e+00   7.55372e-01   1.04000e+00   1.04000e+00   2.29356e-02 
105       1.05000e+00   7.55372e-01   1.05000e+00   1.05000e+00   2.29387e-02 
106       1.06000e+00   7.55372e-01   1.06000e+00   1.06000e+00   2.29418e-02 
107       1.07000e+00   7.55372e-01   1.07000e+00   1.07000e+00   2.29448e-02 
108       1.08000e+00   7.55372e-01   1.08000e+00   1.08000e+00   2.29479e-02 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
109       1.09000e+00   7.55372e-01   1.09000e+00   1.09000e+00   2.29510e-02 
110       1.10000e+00   7.55372e-01   1.10000e+00   1.10000e+00   2.29541e-02 
111       1.11000e+00   7.55372e-01   1.11000e+00   1.11000e+00   2.29572e-02 
112       1.12000e+00   7.55372e-01   1.12000e+00   1.12000e+00   2.29603e-02 
113       1.13000e+00   7.55372e-01   1.13000e+00   1.13000e+00   2.29634e-02 
114       1.14000e+00   7.55372e-01   1.14000e+00   1.14000e+00   2.29664e-02 
115       1.15000e+00   7.55372e-01   1.15000e+00   1.15000e+00   2.29695e-02 
116       1.16000e+00   7.55372e-01   1.16000e+00   1.16000e+00   2.29726e-02 
117       1.17000e+00   7.55372e-01   1.17000e+00   1.17000e+00   2.29757e-02 
118       1.18000e+00   7.55372e-01   1.18000e+00   1.18000e+00   2.29788e-02 
119       1.19000e+00   7.55372e-01   1.19000e+00   1.19000e+00   2.29819e-02 
120       1.20000e+00   7.55372e-01   1.20000e+00   1.20000e+00   2.29850e-02 
121       1.21000e+00   7.55372e-01   1.21000e+00   1.21000e+00   2.29881e-02 
122       1.22000e+00   7.55372e-01   1.22000e+00   1.22000e+00   2.29911e-02 
123       1.23000e+00   7.55372e-01   1.23000e+00   1.23000e+00   2.29942e-02 
124       1.24000e+00   7.55372e-01   1.24000e+00   1.24000e+00   2.29973e-02 
125       1.25000e+00   7.55372e-01   1.25000e+00   1.25000e+00   2.30004e-02 
126       1.26000e+00   7.55372e-01   1.26000e+00   1.26000e+00   2.30035e-02 
127       1.27000e+00   7.55372e-01   1.27000e+00   1.27000e+00   2.30066e-02 
128       1.28000e+00   7.55372e-01   1.28000e+00   1.28000e+00   2.30097e-02 
129       1.29000e+00   7.55372e-01   1.29000e+00   1.29000e+00   2.30127e-02 
130       1.30000e+00   7.55372e-01   1.30000e+00   1.30000e+00   2.30158e-02 
131       1.31000e+00   7.55372e-01   1.31000e+00   1.31000e+00   2.30189e-02 
132       1.32000e+00   7.55372e-01   1.32000e+00   1.32000e+00   2.30220e-02 
133       1.33000e+00   7.55372e-01   1.33000e+00   1.33000e+00   2.30251e-02 
134       1.34000e+00   7.55372e-01   1.34000e+00   1.34000e+00   2.30282e-02 
135       1.35000e+00   7.55372e-01   1.35000e+00   1.35000e+00   2.30313e-02 
136       1.36000e+00   7.55372e-01   1.36000e+00   1.36000e+00   2.30343e-02 
137       1.37000e+00   7.55372e-01   1.37000e+00   1.37000e+00   2.30374e-02 
138       1.38000e+00   7.55372e-01   1.38000e+00   1.38000e+00   2.30405e-02 
139       1.39000e+00   7.55372e-01   1.39000e+00   1.39000e+00   2.30436e-02 
140       1.40000e+00   7.55372e-01   1.40000e+00   1.40000e+00   2.30467e-02 
141       1.41000e+00   7.55372e-01   1.41000e+00   1.41000e+00   2.30498e-02 
142       1.42000e+00   7.55372e-01   1.42000e+00   1.42000e+00   2.30529e-02 
143       1.43000e+00   7.55372e-01   1.43000e+00   1.43000e+00   2.30559e-02 
144       1.44000e+00   7.55372e-01   1.44000e+00   1.44000e+00   2.30590e-02 
145       1.45000e+00   7.55372e-01   1.45000e+00   1.45000e+00   2.30621e-02 
146       1.46000e+00   7.55372e-01   1.46000e+00   1.46000e+00   2.30652e-02 
147       1.47000e+00   7.55372e-01   1.47000e+00   1.47000e+00   2.30683e-02 
148       1.48000e+00   7.55372e-01   1.48000e+00   1.48000e+00   2.30714e-02 
149       1.49000e+00   7.55372e-01   1.49000e+00   1.49000e+00   2.30745e-02 
150       1.50000e+00   7.55372e-01   1.50000e+00   1.50000e+00   2.30776e-02 
151       1.51000e+00   7.55372e-01   1.51000e+00   1.51000e+00   2.30806e-02 
152       1.52000e+00   7.55372e-01   1.52000e+00   1.52000e+00   2.30837e-02 
153       1.53000e+00   7.55372e-01   1.53000e+00   1.53000e+00   2.30868e-02 
154       1.54000e+00   7.55372e-01   1.54000e+00   1.54000e+00   2.30899e-02 
155       1.55000e+00   7.55372e-01   1.55000e+00   1.55000e+00   2.30930e-02 
156       1.56000e+00   7.55372e-01   1.56000e+00   1.56000e+00   2.30961e-02 
157       1.57000e+00   7.55372e-01   1.57000e+00   1.57000e+00   2.30992e-02 
158       1.58000e+00   7.55372e-01   1.58000e+00   1.58000e+00   2.31022e-02 
159       1.59000e+00   7.55372e-01   1.59000e+00   1.59000e+00   2.31053e-02 
160       1.60000e+00   7.55372e-01   1.60000e+00   1.60000e+00   2.31084e-02 
161       1.61000e+00   7.55372e-01   1.61000e+00   1.61000e+00   2.31115e-02 
162       1.62000e+00   7.55372e-01   1.62000e+00   1.62000e+00   2.31146e-02 
163       1.63000e+00   7.55372e-01   1.63000e+00   1.63000e+00   2.31177e-02 
164       1.64000e+00   7.55372e-01   1.64000e+00   1.64000e+00   2.31208e-02 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
165       1.65000e+00   7.55372e-01   1.65000e+00   1.65000e+00   2.31238e-02 
166       1.66000e+00   7.55372e-01   1.66000e+00   1.66000e+00   2.31269e-02 
167       1.67000e+00   7.55372e-01   1.67000e+00   1.67000e+00   2.31300e-02 
168       1.68000e+00   7.55372e-01   1.68000e+00   1.68000e+00   2.31331e-02 
169       1.69000e+00   7.55372e-01   1.69000e+00   1.69000e+00   2.31362e-02 
170       1.70000e+00   7.55372e-01   1.70000e+00   1.70000e+00   2.31393e-02 
171       1.71000e+00   7.55372e-01   1.71000e+00   1.71000e+00   2.31424e-02 
172       1.72000e+00   7.55372e-01   1.72000e+00   1.72000e+00   2.31454e-02 
173       1.73000e+00   7.55372e-01   1.73000e+00   1.73000e+00   2.31485e-02 
174       1.74000e+00   7.55372e-01   1.74000e+00   1.74000e+00   2.31516e-02 
175       1.75000e+00   7.55372e-01   1.75000e+00   1.75000e+00   2.31547e-02 
176       1.76000e+00   7.55372e-01   1.76000e+00   1.76000e+00   2.31578e-02 
177       1.77000e+00   7.55372e-01   1.77000e+00   1.77000e+00   2.31609e-02 
178       1.78000e+00   7.55372e-01   1.78000e+00   1.78000e+00   2.31640e-02 
179       1.79000e+00   7.55372e-01   1.79000e+00   1.79000e+00   2.31671e-02 
180       1.80000e+00   7.55372e-01   1.80000e+00   1.80000e+00   2.31701e-02 
181       1.81000e+00   7.55372e-01   1.81000e+00   1.81000e+00   2.31732e-02 
182       1.82000e+00   7.55372e-01   1.82000e+00   1.82000e+00   2.31763e-02 
183       1.83000e+00   7.55372e-01   1.83000e+00   1.83000e+00   2.31794e-02 
184       1.84000e+00   7.55372e-01   1.84000e+00   1.84000e+00   2.31825e-02 
185       1.85000e+00   7.55372e-01   1.85000e+00   1.85000e+00   2.31856e-02 
186       1.86000e+00   7.55372e-01   1.86000e+00   1.86000e+00   2.31887e-02 
187       1.87000e+00   7.55372e-01   1.87000e+00   1.87000e+00   2.31917e-02 
188       1.88000e+00   7.55372e-01   1.88000e+00   1.88000e+00   2.31948e-02 
189       1.89000e+00   7.55372e-01   1.89000e+00   1.89000e+00   2.31979e-02 
190       1.90000e+00   7.55372e-01   1.90000e+00   1.90000e+00   2.32010e-02 
191       1.91000e+00   7.55372e-01   1.91000e+00   1.91000e+00   2.32041e-02 
192       1.92000e+00   7.55372e-01   1.92000e+00   1.92000e+00   2.32072e-02 
193       1.93000e+00   7.55372e-01   1.93000e+00   1.93000e+00   2.32103e-02 
194       1.94000e+00   7.55372e-01   1.94000e+00   1.94000e+00   2.32133e-02 
195       1.95000e+00   7.55372e-01   1.95000e+00   1.95000e+00   2.32164e-02 
196       1.96000e+00   7.55372e-01   1.96000e+00   1.96000e+00   2.32195e-02 
197       1.97000e+00   7.55372e-01   1.97000e+00   1.97000e+00   2.32226e-02 
198       1.98000e+00   7.55372e-01   1.98000e+00   1.98000e+00   2.32257e-02 
199       1.99000e+00   7.55372e-01   1.99000e+00   1.99000e+00   2.32288e-02 
200       2.00000e+00   7.55372e-01   2.00000e+00   2.00000e+00   2.32319e-02 
201       2.01000e+00   7.55372e-01   2.01000e+00   2.01000e+00   2.32349e-02 
202       2.02000e+00   7.55372e-01   2.02000e+00   2.02000e+00   2.32380e-02 
203       2.03000e+00   7.55372e-01   2.03000e+00   2.03000e+00   2.32411e-02 
204       2.04000e+00   7.55372e-01   2.04000e+00   2.04000e+00   2.32442e-02 
205       2.05000e+00   7.55372e-01   2.05000e+00   2.05000e+00   2.32473e-02 
206       2.06000e+00   7.55372e-01   2.06000e+00   2.06000e+00   2.32504e-02 
207       2.07000e+00   7.55372e-01   2.07000e+00   2.07000e+00   2.32535e-02 
208       2.08000e+00   7.55372e-01   2.08000e+00   2.08000e+00   2.32566e-02 
209       2.09000e+00   7.55372e-01   2.09000e+00   2.09000e+00   2.32596e-02 
210       2.10000e+00   7.55372e-01   2.10000e+00   2.10000e+00   2.32627e-02 
211       2.11000e+00   7.55372e-01   2.11000e+00   2.11000e+00   2.32658e-02 
212       2.12000e+00   7.55372e-01   2.12000e+00   2.12000e+00   2.32689e-02 
213       2.13000e+00   7.55372e-01   2.13000e+00   2.13000e+00   2.32720e-02 
214       2.14000e+00   7.55372e-01   2.14000e+00   2.14000e+00   2.32751e-02 
215       2.15000e+00   7.55372e-01   2.15000e+00   2.15000e+00   2.32782e-02 
216       2.16000e+00   7.55372e-01   2.16000e+00   2.16000e+00   2.32812e-02 
217       2.17000e+00   7.55372e-01   2.17000e+00   2.17000e+00   2.32843e-02 
218       2.18000e+00   7.55372e-01   2.18000e+00   2.18000e+00   2.32874e-02 
219       2.19000e+00   7.55372e-01   2.19000e+00   2.19000e+00   2.32905e-02 
220       2.20000e+00   7.55372e-01   2.20000e+00   2.20000e+00   2.32936e-02 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
221       2.21000e+00   7.55372e-01   2.21000e+00   2.21000e+00   2.32967e-02 
222       2.22000e+00   7.55372e-01   2.22000e+00   2.22000e+00   2.32998e-02 
223       2.23000e+00   7.55372e-01   2.23000e+00   2.23000e+00   2.33028e-02 
224       2.24000e+00   7.55372e-01   2.24000e+00   2.24000e+00   2.33059e-02 
225       2.25000e+00   7.55372e-01   2.25000e+00   2.25000e+00   2.33090e-02 
226       2.26000e+00   7.55372e-01   2.26000e+00   2.26000e+00   2.33121e-02 
227       2.27000e+00   7.55372e-01   2.27000e+00   2.27000e+00   2.33152e-02 
228       2.28000e+00   7.55372e-01   2.28000e+00   2.28000e+00   2.33183e-02 
229       2.29000e+00   7.55372e-01   2.29000e+00   2.29000e+00   2.33214e-02 
230       2.30000e+00   7.55372e-01   2.30000e+00   2.30000e+00   2.33244e-02 
231       2.31000e+00   7.55372e-01   2.31000e+00   2.31000e+00   2.33275e-02 
232       2.32000e+00   7.55372e-01   2.32000e+00   2.32000e+00   2.33306e-02 
233       2.33000e+00   7.55372e-01   2.33000e+00   2.33000e+00   2.33337e-02 
234       2.34000e+00   7.55372e-01   2.34000e+00   2.34000e+00   2.33368e-02 
235       2.35000e+00   7.55372e-01   2.35000e+00   2.35000e+00   2.33399e-02 
236       2.36000e+00   7.55372e-01   2.36000e+00   2.36000e+00   2.33430e-02 
237       2.37000e+00   7.55372e-01   2.37000e+00   2.37000e+00   2.33461e-02 
238       2.38000e+00   7.55372e-01   2.38000e+00   2.38000e+00   2.33491e-02 
239       2.39000e+00   7.55372e-01   2.39000e+00   2.39000e+00   2.33522e-02 
240       2.40000e+00   7.55372e-01   2.40000e+00   2.40000e+00   2.33553e-02 
241       2.41000e+00   7.55372e-01   2.41000e+00   2.41000e+00   2.33584e-02 
242       2.42000e+00   7.55372e-01   2.42000e+00   2.42000e+00   2.33615e-02 
243       2.43000e+00   7.55372e-01   2.43000e+00   2.43000e+00   2.33646e-02 
244       2.44000e+00   7.55372e-01   2.44000e+00   2.44000e+00   2.33677e-02 
245       2.45000e+00   7.55372e-01   2.45000e+00   2.45000e+00   2.33707e-02 
246       2.46000e+00   7.55372e-01   2.46000e+00   2.46000e+00   2.33738e-02 
247       2.47000e+00   7.55372e-01   2.47000e+00   2.47000e+00   2.33769e-02 
248       2.48000e+00   7.55372e-01   2.48000e+00   2.48000e+00   2.33800e-02 
249       2.49000e+00   7.55372e-01   2.49000e+00   2.49000e+00   2.33831e-02 
250       2.50000e+00   7.55372e-01   2.50000e+00   2.50000e+00   2.33862e-02 
251       2.51000e+00   7.55372e-01   2.51000e+00   2.51000e+00   2.33893e-02 
252       2.52000e+00   7.55372e-01   2.52000e+00   2.52000e+00   2.33923e-02 
253       2.53000e+00   7.55372e-01   2.53000e+00   2.53000e+00   2.33954e-02 
254       2.54000e+00   7.55372e-01   2.54000e+00   2.54000e+00   2.33985e-02 
255       2.55000e+00   7.55372e-01   2.55000e+00   2.55000e+00   2.34016e-02 
256       2.56000e+00   7.55372e-01   2.56000e+00   2.56000e+00   2.34047e-02 
257       2.57000e+00   7.55372e-01   2.57000e+00   2.57000e+00   2.34078e-02 
258       2.58000e+00   7.55372e-01   2.58000e+00   2.58000e+00   2.34109e-02 
259       2.59000e+00   7.55372e-01   2.59000e+00   2.59000e+00   2.34139e-02 
260       2.60000e+00   7.55372e-01   2.60000e+00   2.60000e+00   2.34170e-02 
261       2.61000e+00   7.55372e-01   2.61000e+00   2.61000e+00   2.34201e-02 
262       2.62000e+00   7.55372e-01   2.62000e+00   2.62000e+00   2.34232e-02 
263       2.63000e+00   7.55372e-01   2.63000e+00   2.63000e+00   2.34263e-02 
264       2.64000e+00   7.55372e-01   2.64000e+00   2.64000e+00   2.34294e-02 
265       2.65000e+00   7.55372e-01   2.65000e+00   2.65000e+00   2.34325e-02 
266       2.66000e+00   7.55372e-01   2.66000e+00   2.66000e+00   2.34356e-02 
267       2.67000e+00   7.55372e-01   2.67000e+00   2.67000e+00   2.34386e-02 
268       2.68000e+00   7.55372e-01   2.68000e+00   2.68000e+00   2.34417e-02 
269       2.69000e+00   7.55372e-01   2.69000e+00   2.69000e+00   2.34448e-02 
270       2.70000e+00   7.55372e-01   2.70000e+00   2.70000e+00   2.34479e-02 
271       2.71000e+00   7.55372e-01   2.71000e+00   2.71000e+00   2.34510e-02 
272       2.72000e+00   7.55372e-01   2.72000e+00   2.72000e+00   2.34541e-02 
273       2.73000e+00   7.55372e-01   2.73000e+00   2.73000e+00   2.34572e-02 
274       2.74000e+00   7.55372e-01   2.74000e+00   2.74000e+00   2.34602e-02 
275       2.75000e+00   7.55372e-01   2.75000e+00   2.75000e+00   2.34633e-02 
276       2.76000e+00   7.55372e-01   2.76000e+00   2.76000e+00   2.34664e-02 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
277       2.77000e+00   7.55372e-01   2.77000e+00   2.77000e+00   2.34695e-02 
278       2.78000e+00   7.55372e-01   2.78000e+00   2.78000e+00   2.34726e-02 
279       2.79000e+00   7.55372e-01   2.79000e+00   2.79000e+00   2.34757e-02 
280       2.80000e+00   7.55372e-01   2.80000e+00   2.80000e+00   2.34788e-02 
281       2.81000e+00   7.55372e-01   2.81000e+00   2.81000e+00   2.34818e-02 
282       2.82000e+00   7.55372e-01   2.82000e+00   2.82000e+00   2.34849e-02 
283       2.83000e+00   7.55372e-01   2.83000e+00   2.83000e+00   2.34880e-02 
284       2.84000e+00   7.55372e-01   2.84000e+00   2.84000e+00   2.34911e-02 
285       2.85000e+00   7.55372e-01   2.85000e+00   2.85000e+00   2.34942e-02 
286       2.86000e+00   7.55372e-01   2.86000e+00   2.86000e+00   2.34973e-02 
287       2.87000e+00   7.55372e-01   2.87000e+00   2.87000e+00   2.35004e-02 
288       2.88000e+00   7.55372e-01   2.88000e+00   2.88000e+00   2.35034e-02 
289       2.89000e+00   7.55372e-01   2.89000e+00   2.89000e+00   2.35065e-02 
290       2.90000e+00   7.55372e-01   2.90000e+00   2.90000e+00   2.35096e-02 
291       2.91000e+00   7.55372e-01   2.91000e+00   2.91000e+00   2.35127e-02 
292       2.92000e+00   7.55372e-01   2.92000e+00   2.92000e+00   2.35158e-02 
293       2.93000e+00   7.55372e-01   2.93000e+00   2.93000e+00   2.35189e-02 
294       2.94000e+00   7.55372e-01   2.94000e+00   2.94000e+00   2.35220e-02 
295       2.95000e+00   7.55372e-01   2.95000e+00   2.95000e+00   2.35251e-02 
296       2.96000e+00   7.55372e-01   2.96000e+00   2.96000e+00   2.35281e-02 
297       2.97000e+00   7.55372e-01   2.97000e+00   2.97000e+00   2.35312e-02 
298       2.98000e+00   7.55372e-01   2.98000e+00   2.98000e+00   2.35343e-02 
299       2.99000e+00   7.55372e-01   2.99000e+00   2.99000e+00   2.35374e-02 
300       3.00000e+00   7.55372e-01   3.00000e+00   3.00000e+00   2.35405e-02 
301       3.01000e+00   7.55372e-01   3.01000e+00   3.01000e+00   2.35436e-02 
302       3.02000e+00   7.55372e-01   3.02000e+00   3.02000e+00   2.35467e-02 
303       3.03000e+00   7.55372e-01   3.03000e+00   3.03000e+00   2.35497e-02 
304       3.04000e+00   7.55372e-01   3.04000e+00   3.04000e+00   2.35528e-02 
305       3.05000e+00   7.55372e-01   3.05000e+00   3.05000e+00   2.35559e-02 
306       3.06000e+00   7.55372e-01   3.06000e+00   3.06000e+00   2.35590e-02 
307       3.07000e+00   7.55372e-01   3.07000e+00   3.07000e+00   2.35621e-02 
308       3.08000e+00   7.55372e-01   3.08000e+00   3.08000e+00   2.35652e-02 
309       3.09000e+00   7.55372e-01   3.09000e+00   3.09000e+00   2.35683e-02 
310       3.10000e+00   7.55372e-01   3.10000e+00   3.10000e+00   2.35713e-02 
311       3.11000e+00   7.55372e-01   3.11000e+00   3.11000e+00   2.35744e-02 
312       3.12000e+00   7.55372e-01   3.12000e+00   3.12000e+00   2.35775e-02 
313       3.13000e+00   7.55372e-01   3.13000e+00   3.13000e+00   2.35806e-02 
314       3.14000e+00   7.55372e-01   3.14000e+00   3.14000e+00   2.35837e-02 
