                        * ELE339 BJT Modeling IC vs. IB
             DC transfer characteristic  Thu Jun 29 22:13:55  2023
--------------------------------------------------------------------------------
Index     sweep         v(1)          v(3)          v(99)         vc#branch   
28        2.80000e-01   7.22212e-01   2.80000e-01   2.80000e-01   7.86141e-03 
29        2.90000e-01   7.22273e-01   2.90000e-01   2.90000e-01   7.87935e-03 
30        3.00000e-01   7.22314e-01   3.00000e-01   3.00000e-01   7.89194e-03 
31        3.10000e-01   7.22342e-01   3.10000e-01   3.10000e-01   7.90087e-03 
32        3.20000e-01   7.22362e-01   3.20000e-01   3.20000e-01   7.90729e-03 
33        3.30000e-01   7.22375e-01   3.30000e-01   3.30000e-01   7.91201e-03 
34        3.40000e-01   7.22384e-01   3.40000e-01   3.40000e-01   7.91556e-03 
35        3.50000e-01   7.22390e-01   3.50000e-01   3.50000e-01   7.91831e-03 
36        3.60000e-01   7.22394e-01   3.60000e-01   3.60000e-01   7.92053e-03 
37        3.70000e-01   7.22396e-01   3.70000e-01   3.70000e-01   7.92239e-03 
38        3.80000e-01   7.22398e-01   3.80000e-01   3.80000e-01   7.92399e-03 
39        3.90000e-01   7.22400e-01   3.90000e-01   3.90000e-01   7.92543e-03 
40        4.00000e-01   7.22401e-01   4.00000e-01   4.00000e-01   7.92674e-03 
41        4.10000e-01   7.22401e-01   4.10000e-01   4.10000e-01   7.92799e-03 
42        4.20000e-01   7.22402e-01   4.20000e-01   4.20000e-01   7.92917e-03 
43        4.30000e-01   7.22402e-01   4.30000e-01   4.30000e-01   7.93033e-03 
44        4.40000e-01   7.22402e-01   4.40000e-01   4.40000e-01   7.93145e-03 
45        4.50000e-01   7.22402e-01   4.50000e-01   4.50000e-01   7.93256e-03 
46        4.60000e-01   7.22402e-01   4.60000e-01   4.60000e-01   7.93366e-03 
47        4.70000e-01   7.22402e-01   4.70000e-01   4.70000e-01   7.93476e-03 
48        4.80000e-01   7.22402e-01   4.80000e-01   4.80000e-01   7.93584e-03 
49        4.90000e-01   7.22402e-01   4.90000e-01   4.90000e-01   7.93693e-03 
50        5.00000e-01   7.22402e-01   5.00000e-01   5.00000e-01   7.93801e-03 
51        5.10000e-01   7.22402e-01   5.10000e-01   5.10000e-01   7.93909e-03 
52        5.20000e-01   7.22402e-01   5.20000e-01   5.20000e-01   7.94016e-03 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
53        5.30000e-01   7.22402e-01   5.30000e-01   5.30000e-01   7.94124e-03 
54        5.40000e-01   7.22402e-01   5.40000e-01   5.40000e-01   7.94232e-03 
55        5.50000e-01   7.22402e-01   5.50000e-01   5.50000e-01   7.94339e-03 
56        5.60000e-01   7.22402e-01   5.60000e-01   5.60000e-01   7.94447e-03 
57        5.70000e-01   7.22402e-01   5.70000e-01   5.70000e-01   7.94554e-03 
58        5.80000e-01   7.22402e-01   5.80000e-01   5.80000e-01   7.94662e-03 
59        5.90000e-01   7.22402e-01   5.90000e-01   5.90000e-01   7.94770e-03 
60        6.00000e-01   7.22402e-01   6.00000e-01   6.00000e-01   7.94877e-03 
61        6.10000e-01   7.22402e-01   6.10000e-01   6.10000e-01   7.94985e-03 
62        6.20000e-01   7.22402e-01   6.20000e-01   6.20000e-01   7.95092e-03 
63        6.30000e-01   7.22402e-01   6.30000e-01   6.30000e-01   7.95200e-03 
64        6.40000e-01   7.22402e-01   6.40000e-01   6.40000e-01   7.95307e-03 
65        6.50000e-01   7.22402e-01   6.50000e-01   6.50000e-01   7.95415e-03 
66        6.60000e-01   7.22402e-01   6.60000e-01   6.60000e-01   7.95522e-03 
67        6.70000e-01   7.22402e-01   6.70000e-01   6.70000e-01   7.95630e-03 
68        6.80000e-01   7.22402e-01   6.80000e-01   6.80000e-01   7.95738e-03 
69        6.90000e-01   7.22402e-01   6.90000e-01   6.90000e-01   7.95845e-03 
70        7.00000e-01   7.22402e-01   7.00000e-01   7.00000e-01   7.95953e-03 
71        7.10000e-01   7.22402e-01   7.10000e-01   7.10000e-01   7.96060e-03 
72        7.20000e-01   7.22402e-01   7.20000e-01   7.20000e-01   7.96168e-03 
73        7.30000e-01   7.22402e-01   7.30000e-01   7.30000e-01   7.96275e-03 
74        7.40000e-01   7.22402e-01   7.40000e-01   7.40000e-01   7.96383e-03 
75        7.50000e-01   7.22402e-01   7.50000e-01   7.50000e-01   7.96490e-03 
76        7.60000e-01   7.22402e-01   7.60000e-01   7.60000e-01   7.96598e-03 
77        7.70000e-01   7.22402e-01   7.70000e-01   7.70000e-01   7.96705e-03 
78        7.80000e-01   7.22402e-01   7.80000e-01   7.80000e-01   7.96813e-03 
79        7.90000e-01   7.22402e-01   7.90000e-01   7.90000e-01   7.96921e-03 
80        8.00000e-01   7.22402e-01   8.00000e-01   8.00000e-01   7.97028e-03 
81        8.10000e-01   7.22402e-01   8.10000e-01   8.10000e-01   7.97136e-03 
82        8.20000e-01   7.22402e-01   8.20000e-01   8.20000e-01   7.97243e-03 
83        8.30000e-01   7.22402e-01   8.30000e-01   8.30000e-01   7.97351e-03 
84        8.40000e-01   7.22402e-01   8.40000e-01   8.40000e-01   7.97458e-03 
85        8.50000e-01   7.22402e-01   8.50000e-01   8.50000e-01   7.97566e-03 
86        8.60000e-01   7.22402e-01   8.60000e-01   8.60000e-01   7.97673e-03 
87        8.70000e-01   7.22402e-01   8.70000e-01   8.70000e-01   7.97781e-03 
88        8.80000e-01   7.22402e-01   8.80000e-01   8.80000e-01   7.97889e-03 
89        8.90000e-01   7.22402e-01   8.90000e-01   8.90000e-01   7.97996e-03 
90        9.00000e-01   7.22402e-01   9.00000e-01   9.00000e-01   7.98104e-03 
91        9.10000e-01   7.22402e-01   9.10000e-01   9.10000e-01   7.98211e-03 
92        9.20000e-01   7.22402e-01   9.20000e-01   9.20000e-01   7.98319e-03 
93        9.30000e-01   7.22402e-01   9.30000e-01   9.30000e-01   7.98426e-03 
94        9.40000e-01   7.22402e-01   9.40000e-01   9.40000e-01   7.98534e-03 
95        9.50000e-01   7.22402e-01   9.50000e-01   9.50000e-01   7.98641e-03 
96        9.60000e-01   7.22402e-01   9.60000e-01   9.60000e-01   7.98749e-03 
97        9.70000e-01   7.22402e-01   9.70000e-01   9.70000e-01   7.98856e-03 
98        9.80000e-01   7.22402e-01   9.80000e-01   9.80000e-01   7.98964e-03 
99        9.90000e-01   7.22402e-01   9.90000e-01   9.90000e-01   7.99072e-03 
100       1.00000e+00   7.22402e-01   1.00000e+00   1.00000e+00   7.99179e-03 
101       1.01000e+00   7.22402e-01   1.01000e+00   1.01000e+00   7.99287e-03 
102       1.02000e+00   7.22402e-01   1.02000e+00   1.02000e+00   7.99394e-03 
103       1.03000e+00   7.22402e-01   1.03000e+00   1.03000e+00   7.99502e-03 
104       1.04000e+00   7.22402e-01   1.04000e+00   1.04000e+00   7.99609e-03 
105       1.05000e+00   7.22402e-01   1.05000e+00   1.05000e+00   7.99717e-03 
106       1.06000e+00   7.22402e-01   1.06000e+00   1.06000e+00   7.99824e-03 
107       1.07000e+00   7.22402e-01   1.07000e+00   1.07000e+00   7.99932e-03 
108       1.08000e+00   7.22402e-01   1.08000e+00   1.08000e+00   8.00040e-03 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
109       1.09000e+00   7.22402e-01   1.09000e+00   1.09000e+00   8.00147e-03 
110       1.10000e+00   7.22402e-01   1.10000e+00   1.10000e+00   8.00255e-03 
111       1.11000e+00   7.22402e-01   1.11000e+00   1.11000e+00   8.00362e-03 
112       1.12000e+00   7.22402e-01   1.12000e+00   1.12000e+00   8.00470e-03 
113       1.13000e+00   7.22402e-01   1.13000e+00   1.13000e+00   8.00577e-03 
114       1.14000e+00   7.22402e-01   1.14000e+00   1.14000e+00   8.00685e-03 
115       1.15000e+00   7.22402e-01   1.15000e+00   1.15000e+00   8.00792e-03 
116       1.16000e+00   7.22402e-01   1.16000e+00   1.16000e+00   8.00900e-03 
117       1.17000e+00   7.22402e-01   1.17000e+00   1.17000e+00   8.01007e-03 
118       1.18000e+00   7.22402e-01   1.18000e+00   1.18000e+00   8.01115e-03 
119       1.19000e+00   7.22402e-01   1.19000e+00   1.19000e+00   8.01223e-03 
120       1.20000e+00   7.22402e-01   1.20000e+00   1.20000e+00   8.01330e-03 
121       1.21000e+00   7.22402e-01   1.21000e+00   1.21000e+00   8.01438e-03 
122       1.22000e+00   7.22402e-01   1.22000e+00   1.22000e+00   8.01545e-03 
123       1.23000e+00   7.22402e-01   1.23000e+00   1.23000e+00   8.01653e-03 
124       1.24000e+00   7.22402e-01   1.24000e+00   1.24000e+00   8.01760e-03 
125       1.25000e+00   7.22402e-01   1.25000e+00   1.25000e+00   8.01868e-03 
126       1.26000e+00   7.22402e-01   1.26000e+00   1.26000e+00   8.01975e-03 
127       1.27000e+00   7.22402e-01   1.27000e+00   1.27000e+00   8.02083e-03 
128       1.28000e+00   7.22402e-01   1.28000e+00   1.28000e+00   8.02191e-03 
129       1.29000e+00   7.22402e-01   1.29000e+00   1.29000e+00   8.02298e-03 
130       1.30000e+00   7.22402e-01   1.30000e+00   1.30000e+00   8.02406e-03 
131       1.31000e+00   7.22402e-01   1.31000e+00   1.31000e+00   8.02513e-03 
132       1.32000e+00   7.22402e-01   1.32000e+00   1.32000e+00   8.02621e-03 
133       1.33000e+00   7.22402e-01   1.33000e+00   1.33000e+00   8.02728e-03 
134       1.34000e+00   7.22402e-01   1.34000e+00   1.34000e+00   8.02836e-03 
135       1.35000e+00   7.22402e-01   1.35000e+00   1.35000e+00   8.02943e-03 
136       1.36000e+00   7.22402e-01   1.36000e+00   1.36000e+00   8.03051e-03 
137       1.37000e+00   7.22402e-01   1.37000e+00   1.37000e+00   8.03158e-03 
138       1.38000e+00   7.22402e-01   1.38000e+00   1.38000e+00   8.03266e-03 
139       1.39000e+00   7.22402e-01   1.39000e+00   1.39000e+00   8.03374e-03 
140       1.40000e+00   7.22402e-01   1.40000e+00   1.40000e+00   8.03481e-03 
141       1.41000e+00   7.22402e-01   1.41000e+00   1.41000e+00   8.03589e-03 
142       1.42000e+00   7.22402e-01   1.42000e+00   1.42000e+00   8.03696e-03 
143       1.43000e+00   7.22402e-01   1.43000e+00   1.43000e+00   8.03804e-03 
144       1.44000e+00   7.22402e-01   1.44000e+00   1.44000e+00   8.03911e-03 
145       1.45000e+00   7.22402e-01   1.45000e+00   1.45000e+00   8.04019e-03 
146       1.46000e+00   7.22402e-01   1.46000e+00   1.46000e+00   8.04126e-03 
147       1.47000e+00   7.22402e-01   1.47000e+00   1.47000e+00   8.04234e-03 
148       1.48000e+00   7.22402e-01   1.48000e+00   1.48000e+00   8.04342e-03 
149       1.49000e+00   7.22402e-01   1.49000e+00   1.49000e+00   8.04449e-03 
150       1.50000e+00   7.22402e-01   1.50000e+00   1.50000e+00   8.04557e-03 
151       1.51000e+00   7.22402e-01   1.51000e+00   1.51000e+00   8.04664e-03 
152       1.52000e+00   7.22402e-01   1.52000e+00   1.52000e+00   8.04772e-03 
153       1.53000e+00   7.22402e-01   1.53000e+00   1.53000e+00   8.04879e-03 
154       1.54000e+00   7.22402e-01   1.54000e+00   1.54000e+00   8.04987e-03 
155       1.55000e+00   7.22402e-01   1.55000e+00   1.55000e+00   8.05094e-03 
156       1.56000e+00   7.22402e-01   1.56000e+00   1.56000e+00   8.05202e-03 
157       1.57000e+00   7.22402e-01   1.57000e+00   1.57000e+00   8.05309e-03 
158       1.58000e+00   7.22402e-01   1.58000e+00   1.58000e+00   8.05417e-03 
159       1.59000e+00   7.22402e-01   1.59000e+00   1.59000e+00   8.05525e-03 
160       1.60000e+00   7.22402e-01   1.60000e+00   1.60000e+00   8.05632e-03 
161       1.61000e+00   7.22402e-01   1.61000e+00   1.61000e+00   8.05740e-03 
162       1.62000e+00   7.22402e-01   1.62000e+00   1.62000e+00   8.05847e-03 
163       1.63000e+00   7.22402e-01   1.63000e+00   1.63000e+00   8.05955e-03 
164       1.64000e+00   7.22402e-01   1.64000e+00   1.64000e+00   8.06062e-03 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
165       1.65000e+00   7.22402e-01   1.65000e+00   1.65000e+00   8.06170e-03 
166       1.66000e+00   7.22402e-01   1.66000e+00   1.66000e+00   8.06277e-03 
167       1.67000e+00   7.22402e-01   1.67000e+00   1.67000e+00   8.06385e-03 
168       1.68000e+00   7.22402e-01   1.68000e+00   1.68000e+00   8.06493e-03 
169       1.69000e+00   7.22402e-01   1.69000e+00   1.69000e+00   8.06600e-03 
170       1.70000e+00   7.22402e-01   1.70000e+00   1.70000e+00   8.06708e-03 
171       1.71000e+00   7.22402e-01   1.71000e+00   1.71000e+00   8.06815e-03 
172       1.72000e+00   7.22402e-01   1.72000e+00   1.72000e+00   8.06923e-03 
173       1.73000e+00   7.22402e-01   1.73000e+00   1.73000e+00   8.07030e-03 
174       1.74000e+00   7.22402e-01   1.74000e+00   1.74000e+00   8.07138e-03 
175       1.75000e+00   7.22402e-01   1.75000e+00   1.75000e+00   8.07245e-03 
176       1.76000e+00   7.22402e-01   1.76000e+00   1.76000e+00   8.07353e-03 
177       1.77000e+00   7.22402e-01   1.77000e+00   1.77000e+00   8.07460e-03 
178       1.78000e+00   7.22402e-01   1.78000e+00   1.78000e+00   8.07568e-03 
179       1.79000e+00   7.22402e-01   1.79000e+00   1.79000e+00   8.07676e-03 
180       1.80000e+00   7.22402e-01   1.80000e+00   1.80000e+00   8.07783e-03 
181       1.81000e+00   7.22402e-01   1.81000e+00   1.81000e+00   8.07891e-03 
182       1.82000e+00   7.22402e-01   1.82000e+00   1.82000e+00   8.07998e-03 
183       1.83000e+00   7.22402e-01   1.83000e+00   1.83000e+00   8.08106e-03 
184       1.84000e+00   7.22402e-01   1.84000e+00   1.84000e+00   8.08213e-03 
185       1.85000e+00   7.22402e-01   1.85000e+00   1.85000e+00   8.08321e-03 
186       1.86000e+00   7.22402e-01   1.86000e+00   1.86000e+00   8.08428e-03 
187       1.87000e+00   7.22402e-01   1.87000e+00   1.87000e+00   8.08536e-03 
188       1.88000e+00   7.22402e-01   1.88000e+00   1.88000e+00   8.08644e-03 
189       1.89000e+00   7.22402e-01   1.89000e+00   1.89000e+00   8.08751e-03 
190       1.90000e+00   7.22402e-01   1.90000e+00   1.90000e+00   8.08859e-03 
191       1.91000e+00   7.22402e-01   1.91000e+00   1.91000e+00   8.08966e-03 
192       1.92000e+00   7.22402e-01   1.92000e+00   1.92000e+00   8.09074e-03 
193       1.93000e+00   7.22402e-01   1.93000e+00   1.93000e+00   8.09181e-03 
194       1.94000e+00   7.22402e-01   1.94000e+00   1.94000e+00   8.09289e-03 
195       1.95000e+00   7.22402e-01   1.95000e+00   1.95000e+00   8.09396e-03 
196       1.96000e+00   7.22402e-01   1.96000e+00   1.96000e+00   8.09504e-03 
197       1.97000e+00   7.22402e-01   1.97000e+00   1.97000e+00   8.09611e-03 
198       1.98000e+00   7.22402e-01   1.98000e+00   1.98000e+00   8.09719e-03 
199       1.99000e+00   7.22402e-01   1.99000e+00   1.99000e+00   8.09827e-03 
200       2.00000e+00   7.22402e-01   2.00000e+00   2.00000e+00   8.09934e-03 
201       2.01000e+00   7.22402e-01   2.01000e+00   2.01000e+00   8.10042e-03 
202       2.02000e+00   7.22402e-01   2.02000e+00   2.02000e+00   8.10149e-03 
203       2.03000e+00   7.22402e-01   2.03000e+00   2.03000e+00   8.10257e-03 
204       2.04000e+00   7.22402e-01   2.04000e+00   2.04000e+00   8.10364e-03 
205       2.05000e+00   7.22402e-01   2.05000e+00   2.05000e+00   8.10472e-03 
206       2.06000e+00   7.22402e-01   2.06000e+00   2.06000e+00   8.10579e-03 
207       2.07000e+00   7.22402e-01   2.07000e+00   2.07000e+00   8.10687e-03 
208       2.08000e+00   7.22402e-01   2.08000e+00   2.08000e+00   8.10794e-03 
209       2.09000e+00   7.22402e-01   2.09000e+00   2.09000e+00   8.10902e-03 
210       2.10000e+00   7.22402e-01   2.10000e+00   2.10000e+00   8.11010e-03 
211       2.11000e+00   7.22402e-01   2.11000e+00   2.11000e+00   8.11117e-03 
212       2.12000e+00   7.22402e-01   2.12000e+00   2.12000e+00   8.11225e-03 
213       2.13000e+00   7.22402e-01   2.13000e+00   2.13000e+00   8.11332e-03 
214       2.14000e+00   7.22402e-01   2.14000e+00   2.14000e+00   8.11440e-03 
215       2.15000e+00   7.22402e-01   2.15000e+00   2.15000e+00   8.11547e-03 
216       2.16000e+00   7.22402e-01   2.16000e+00   2.16000e+00   8.11655e-03 
217       2.17000e+00   7.22402e-01   2.17000e+00   2.17000e+00   8.11762e-03 
218       2.18000e+00   7.22402e-01   2.18000e+00   2.18000e+00   8.11870e-03 
219       2.19000e+00   7.22402e-01   2.19000e+00   2.19000e+00   8.11978e-03 
220       2.20000e+00   7.22402e-01   2.20000e+00   2.20000e+00   8.12085e-03 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
221       2.21000e+00   7.22402e-01   2.21000e+00   2.21000e+00   8.12193e-03 
222       2.22000e+00   7.22402e-01   2.22000e+00   2.22000e+00   8.12300e-03 
223       2.23000e+00   7.22402e-01   2.23000e+00   2.23000e+00   8.12408e-03 
224       2.24000e+00   7.22402e-01   2.24000e+00   2.24000e+00   8.12515e-03 
225       2.25000e+00   7.22402e-01   2.25000e+00   2.25000e+00   8.12623e-03 
226       2.26000e+00   7.22402e-01   2.26000e+00   2.26000e+00   8.12730e-03 
227       2.27000e+00   7.22402e-01   2.27000e+00   2.27000e+00   8.12838e-03 
228       2.28000e+00   7.22402e-01   2.28000e+00   2.28000e+00   8.12945e-03 
229       2.29000e+00   7.22402e-01   2.29000e+00   2.29000e+00   8.13053e-03 
230       2.30000e+00   7.22402e-01   2.30000e+00   2.30000e+00   8.13161e-03 
231       2.31000e+00   7.22402e-01   2.31000e+00   2.31000e+00   8.13268e-03 
232       2.32000e+00   7.22402e-01   2.32000e+00   2.32000e+00   8.13376e-03 
233       2.33000e+00   7.22402e-01   2.33000e+00   2.33000e+00   8.13483e-03 
234       2.34000e+00   7.22402e-01   2.34000e+00   2.34000e+00   8.13591e-03 
235       2.35000e+00   7.22402e-01   2.35000e+00   2.35000e+00   8.13698e-03 
236       2.36000e+00   7.22402e-01   2.36000e+00   2.36000e+00   8.13806e-03 
237       2.37000e+00   7.22402e-01   2.37000e+00   2.37000e+00   8.13913e-03 
238       2.38000e+00   7.22402e-01   2.38000e+00   2.38000e+00   8.14021e-03 
239       2.39000e+00   7.22402e-01   2.39000e+00   2.39000e+00   8.14129e-03 
240       2.40000e+00   7.22402e-01   2.40000e+00   2.40000e+00   8.14236e-03 
241       2.41000e+00   7.22402e-01   2.41000e+00   2.41000e+00   8.14344e-03 
242       2.42000e+00   7.22402e-01   2.42000e+00   2.42000e+00   8.14451e-03 
243       2.43000e+00   7.22402e-01   2.43000e+00   2.43000e+00   8.14559e-03 
244       2.44000e+00   7.22402e-01   2.44000e+00   2.44000e+00   8.14666e-03 
245       2.45000e+00   7.22402e-01   2.45000e+00   2.45000e+00   8.14774e-03 
246       2.46000e+00   7.22402e-01   2.46000e+00   2.46000e+00   8.14881e-03 
247       2.47000e+00   7.22402e-01   2.47000e+00   2.47000e+00   8.14989e-03 
248       2.48000e+00   7.22402e-01   2.48000e+00   2.48000e+00   8.15096e-03 
249       2.49000e+00   7.22402e-01   2.49000e+00   2.49000e+00   8.15204e-03 
250       2.50000e+00   7.22402e-01   2.50000e+00   2.50000e+00   8.15312e-03 
251       2.51000e+00   7.22402e-01   2.51000e+00   2.51000e+00   8.15419e-03 
252       2.52000e+00   7.22402e-01   2.52000e+00   2.52000e+00   8.15527e-03 
253       2.53000e+00   7.22402e-01   2.53000e+00   2.53000e+00   8.15634e-03 
254       2.54000e+00   7.22402e-01   2.54000e+00   2.54000e+00   8.15742e-03 
255       2.55000e+00   7.22402e-01   2.55000e+00   2.55000e+00   8.15849e-03 
256       2.56000e+00   7.22402e-01   2.56000e+00   2.56000e+00   8.15957e-03 
257       2.57000e+00   7.22402e-01   2.57000e+00   2.57000e+00   8.16064e-03 
258       2.58000e+00   7.22402e-01   2.58000e+00   2.58000e+00   8.16172e-03 
259       2.59000e+00   7.22402e-01   2.59000e+00   2.59000e+00   8.16280e-03 
260       2.60000e+00   7.22402e-01   2.60000e+00   2.60000e+00   8.16387e-03 
261       2.61000e+00   7.22402e-01   2.61000e+00   2.61000e+00   8.16495e-03 
262       2.62000e+00   7.22402e-01   2.62000e+00   2.62000e+00   8.16602e-03 
263       2.63000e+00   7.22402e-01   2.63000e+00   2.63000e+00   8.16710e-03 
264       2.64000e+00   7.22402e-01   2.64000e+00   2.64000e+00   8.16817e-03 
265       2.65000e+00   7.22402e-01   2.65000e+00   2.65000e+00   8.16925e-03 
266       2.66000e+00   7.22402e-01   2.66000e+00   2.66000e+00   8.17032e-03 
267       2.67000e+00   7.22402e-01   2.67000e+00   2.67000e+00   8.17140e-03 
268       2.68000e+00   7.22402e-01   2.68000e+00   2.68000e+00   8.17247e-03 
269       2.69000e+00   7.22402e-01   2.69000e+00   2.69000e+00   8.17355e-03 
270       2.70000e+00   7.22402e-01   2.70000e+00   2.70000e+00   8.17463e-03 
271       2.71000e+00   7.22402e-01   2.71000e+00   2.71000e+00   8.17570e-03 
272       2.72000e+00   7.22402e-01   2.72000e+00   2.72000e+00   8.17678e-03 
273       2.73000e+00   7.22402e-01   2.73000e+00   2.73000e+00   8.17785e-03 
274       2.74000e+00   7.22402e-01   2.74000e+00   2.74000e+00   8.17893e-03 
275       2.75000e+00   7.22402e-01   2.75000e+00   2.75000e+00   8.18000e-03 
276       2.76000e+00   7.22402e-01   2.76000e+00   2.76000e+00   8.18108e-03 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
277       2.77000e+00   7.22402e-01   2.77000e+00   2.77000e+00   8.18215e-03 
278       2.78000e+00   7.22402e-01   2.78000e+00   2.78000e+00   8.18323e-03 
279       2.79000e+00   7.22402e-01   2.79000e+00   2.79000e+00   8.18431e-03 
280       2.80000e+00   7.22402e-01   2.80000e+00   2.80000e+00   8.18538e-03 
281       2.81000e+00   7.22402e-01   2.81000e+00   2.81000e+00   8.18646e-03 
282       2.82000e+00   7.22402e-01   2.82000e+00   2.82000e+00   8.18753e-03 
283       2.83000e+00   7.22402e-01   2.83000e+00   2.83000e+00   8.18861e-03 
284       2.84000e+00   7.22402e-01   2.84000e+00   2.84000e+00   8.18968e-03 
285       2.85000e+00   7.22402e-01   2.85000e+00   2.85000e+00   8.19076e-03 
286       2.86000e+00   7.22402e-01   2.86000e+00   2.86000e+00   8.19183e-03 
287       2.87000e+00   7.22402e-01   2.87000e+00   2.87000e+00   8.19291e-03 
288       2.88000e+00   7.22402e-01   2.88000e+00   2.88000e+00   8.19398e-03 
289       2.89000e+00   7.22402e-01   2.89000e+00   2.89000e+00   8.19506e-03 
290       2.90000e+00   7.22402e-01   2.90000e+00   2.90000e+00   8.19614e-03 
291       2.91000e+00   7.22402e-01   2.91000e+00   2.91000e+00   8.19721e-03 
292       2.92000e+00   7.22402e-01   2.92000e+00   2.92000e+00   8.19829e-03 
293       2.93000e+00   7.22402e-01   2.93000e+00   2.93000e+00   8.19936e-03 
294       2.94000e+00   7.22402e-01   2.94000e+00   2.94000e+00   8.20044e-03 
295       2.95000e+00   7.22402e-01   2.95000e+00   2.95000e+00   8.20151e-03 
296       2.96000e+00   7.22402e-01   2.96000e+00   2.96000e+00   8.20259e-03 
297       2.97000e+00   7.22402e-01   2.97000e+00   2.97000e+00   8.20366e-03 
298       2.98000e+00   7.22402e-01   2.98000e+00   2.98000e+00   8.20474e-03 
299       2.99000e+00   7.22402e-01   2.99000e+00   2.99000e+00   8.20582e-03 
300       3.00000e+00   7.22402e-01   3.00000e+00   3.00000e+00   8.20689e-03 
301       3.01000e+00   7.22402e-01   3.01000e+00   3.01000e+00   8.20797e-03 
302       3.02000e+00   7.22402e-01   3.02000e+00   3.02000e+00   8.20904e-03 
303       3.03000e+00   7.22402e-01   3.03000e+00   3.03000e+00   8.21012e-03 
304       3.04000e+00   7.22402e-01   3.04000e+00   3.04000e+00   8.21119e-03 
305       3.05000e+00   7.22402e-01   3.05000e+00   3.05000e+00   8.21227e-03 
306       3.06000e+00   7.22402e-01   3.06000e+00   3.06000e+00   8.21334e-03 
307       3.07000e+00   7.22402e-01   3.07000e+00   3.07000e+00   8.21442e-03 
308       3.08000e+00   7.22402e-01   3.08000e+00   3.08000e+00   8.21549e-03 
309       3.09000e+00   7.22402e-01   3.09000e+00   3.09000e+00   8.21657e-03 
310       3.10000e+00   7.22402e-01   3.10000e+00   3.10000e+00   8.21765e-03 
311       3.11000e+00   7.22402e-01   3.11000e+00   3.11000e+00   8.21872e-03 
312       3.12000e+00   7.22402e-01   3.12000e+00   3.12000e+00   8.21980e-03 
313       3.13000e+00   7.22402e-01   3.13000e+00   3.13000e+00   8.22087e-03 
314       3.14000e+00   7.22402e-01   3.14000e+00   3.14000e+00   8.22195e-03 
