                        * ELE339 BJT Modeling IC vs. IB
             DC transfer characteristic  Thu Jun 29 22:13:46  2023
--------------------------------------------------------------------------------
Index     sweep         v(1)          v(3)          v(99)         vc#branch   
306       3.06000e+00   6.74321e-01   3.06000e+00   3.06000e+00   1.42633e-03 
307       3.07000e+00   6.74321e-01   3.07000e+00   3.07000e+00   1.42651e-03 
308       3.08000e+00   6.74321e-01   3.08000e+00   3.08000e+00   1.42670e-03 
309       3.09000e+00   6.74321e-01   3.09000e+00   3.09000e+00   1.42689e-03 
310       3.10000e+00   6.74321e-01   3.10000e+00   3.10000e+00   1.42707e-03 
311       3.11000e+00   6.74321e-01   3.11000e+00   3.11000e+00   1.42726e-03 
312       3.12000e+00   6.74321e-01   3.12000e+00   3.12000e+00   1.42745e-03 
313       3.13000e+00   6.74321e-01   3.13000e+00   3.13000e+00   1.42763e-03 
314       3.14000e+00   6.74321e-01   3.14000e+00   3.14000e+00   1.42782e-03 
315       3.15000e+00   6.74321e-01   3.15000e+00   3.15000e+00   1.42801e-03 
316       3.16000e+00   6.74321e-01   3.16000e+00   3.16000e+00   1.42819e-03 
317       3.17000e+00   6.74321e-01   3.17000e+00   3.17000e+00   1.42838e-03 
318       3.18000e+00   6.74321e-01   3.18000e+00   3.18000e+00   1.42857e-03 
319       3.19000e+00   6.74321e-01   3.19000e+00   3.19000e+00   1.42875e-03 
320       3.20000e+00   6.74321e-01   3.20000e+00   3.20000e+00   1.42894e-03 
321       3.21000e+00   6.74321e-01   3.21000e+00   3.21000e+00   1.42913e-03 
322       3.22000e+00   6.74321e-01   3.22000e+00   3.22000e+00   1.42931e-03 
323       3.23000e+00   6.74321e-01   3.23000e+00   3.23000e+00   1.42950e-03 
324       3.24000e+00   6.74321e-01   3.24000e+00   3.24000e+00   1.42969e-03 
325       3.25000e+00   6.74321e-01   3.25000e+00   3.25000e+00   1.42987e-03 
326       3.26000e+00   6.74321e-01   3.26000e+00   3.26000e+00   1.43006e-03 
327       3.27000e+00   6.74321e-01   3.27000e+00   3.27000e+00   1.43025e-03 
328       3.28000e+00   6.74321e-01   3.28000e+00   3.28000e+00   1.43043e-03 
329       3.29000e+00   6.74321e-01   3.29000e+00   3.29000e+00   1.43062e-03 
330       3.30000e+00   6.74321e-01   3.30000e+00   3.30000e+00   1.43081e-03 
331       3.31000e+00   6.74321e-01   3.31000e+00   3.31000e+00   1.43099e-03 
332       3.32000e+00   6.74321e-01   3.32000e+00   3.32000e+00   1.43118e-03 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
333       3.33000e+00   6.74321e-01   3.33000e+00   3.33000e+00   1.43137e-03 
334       3.34000e+00   6.74321e-01   3.34000e+00   3.34000e+00   1.43155e-03 
335       3.35000e+00   6.74321e-01   3.35000e+00   3.35000e+00   1.43174e-03 
336       3.36000e+00   6.74321e-01   3.36000e+00   3.36000e+00   1.43192e-03 
337       3.37000e+00   6.74321e-01   3.37000e+00   3.37000e+00   1.43211e-03 
338       3.38000e+00   6.74321e-01   3.38000e+00   3.38000e+00   1.43230e-03 
339       3.39000e+00   6.74321e-01   3.39000e+00   3.39000e+00   1.43248e-03 
340       3.40000e+00   6.74321e-01   3.40000e+00   3.40000e+00   1.43267e-03 
341       3.41000e+00   6.74321e-01   3.41000e+00   3.41000e+00   1.43286e-03 
342       3.42000e+00   6.74321e-01   3.42000e+00   3.42000e+00   1.43304e-03 
343       3.43000e+00   6.74321e-01   3.43000e+00   3.43000e+00   1.43323e-03 
344       3.44000e+00   6.74321e-01   3.44000e+00   3.44000e+00   1.43342e-03 
345       3.45000e+00   6.74321e-01   3.45000e+00   3.45000e+00   1.43360e-03 
346       3.46000e+00   6.74321e-01   3.46000e+00   3.46000e+00   1.43379e-03 
347       3.47000e+00   6.74321e-01   3.47000e+00   3.47000e+00   1.43398e-03 
348       3.48000e+00   6.74321e-01   3.48000e+00   3.48000e+00   1.43416e-03 
349       3.49000e+00   6.74321e-01   3.49000e+00   3.49000e+00   1.43435e-03 
350       3.50000e+00   6.74321e-01   3.50000e+00   3.50000e+00   1.43454e-03 
351       3.51000e+00   6.74321e-01   3.51000e+00   3.51000e+00   1.43472e-03 
352       3.52000e+00   6.74321e-01   3.52000e+00   3.52000e+00   1.43491e-03 
353       3.53000e+00   6.74321e-01   3.53000e+00   3.53000e+00   1.43510e-03 
354       3.54000e+00   6.74321e-01   3.54000e+00   3.54000e+00   1.43528e-03 
355       3.55000e+00   6.74321e-01   3.55000e+00   3.55000e+00   1.43547e-03 
356       3.56000e+00   6.74321e-01   3.56000e+00   3.56000e+00   1.43566e-03 
357       3.57000e+00   6.74321e-01   3.57000e+00   3.57000e+00   1.43584e-03 
358       3.58000e+00   6.74321e-01   3.58000e+00   3.58000e+00   1.43603e-03 
359       3.59000e+00   6.74321e-01   3.59000e+00   3.59000e+00   1.43622e-03 
360       3.60000e+00   6.74321e-01   3.60000e+00   3.60000e+00   1.43640e-03 
361       3.61000e+00   6.74321e-01   3.61000e+00   3.61000e+00   1.43659e-03 
362       3.62000e+00   6.74321e-01   3.62000e+00   3.62000e+00   1.43678e-03 
363       3.63000e+00   6.74321e-01   3.63000e+00   3.63000e+00   1.43696e-03 
364       3.64000e+00   6.74321e-01   3.64000e+00   3.64000e+00   1.43715e-03 
365       3.65000e+00   6.74321e-01   3.65000e+00   3.65000e+00   1.43734e-03 
366       3.66000e+00   6.74321e-01   3.66000e+00   3.66000e+00   1.43752e-03 
367       3.67000e+00   6.74321e-01   3.67000e+00   3.67000e+00   1.43771e-03 
368       3.68000e+00   6.74321e-01   3.68000e+00   3.68000e+00   1.43790e-03 
369       3.69000e+00   6.74321e-01   3.69000e+00   3.69000e+00   1.43808e-03 
370       3.70000e+00   6.74321e-01   3.70000e+00   3.70000e+00   1.43827e-03 
371       3.71000e+00   6.74321e-01   3.71000e+00   3.71000e+00   1.43846e-03 
372       3.72000e+00   6.74321e-01   3.72000e+00   3.72000e+00   1.43864e-03 
373       3.73000e+00   6.74321e-01   3.73000e+00   3.73000e+00   1.43883e-03 
374       3.74000e+00   6.74321e-01   3.74000e+00   3.74000e+00   1.43902e-03 
375       3.75000e+00   6.74321e-01   3.75000e+00   3.75000e+00   1.43920e-03 
376       3.76000e+00   6.74321e-01   3.76000e+00   3.76000e+00   1.43939e-03 
377       3.77000e+00   6.74321e-01   3.77000e+00   3.77000e+00   1.43958e-03 
378       3.78000e+00   6.74321e-01   3.78000e+00   3.78000e+00   1.43976e-03 
379       3.79000e+00   6.74321e-01   3.79000e+00   3.79000e+00   1.43995e-03 
380       3.80000e+00   6.74321e-01   3.80000e+00   3.80000e+00   1.44014e-03 
381       3.81000e+00   6.74321e-01   3.81000e+00   3.81000e+00   1.44032e-03 
382       3.82000e+00   6.74321e-01   3.82000e+00   3.82000e+00   1.44051e-03 
383       3.83000e+00   6.74321e-01   3.83000e+00   3.83000e+00   1.44070e-03 
384       3.84000e+00   6.74321e-01   3.84000e+00   3.84000e+00   1.44088e-03 
385       3.85000e+00   6.74321e-01   3.85000e+00   3.85000e+00   1.44107e-03 
386       3.86000e+00   6.74321e-01   3.86000e+00   3.86000e+00   1.44126e-03 
387       3.87000e+00   6.74321e-01   3.87000e+00   3.87000e+00   1.44144e-03 
388       3.88000e+00   6.74321e-01   3.88000e+00   3.88000e+00   1.44163e-03 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
389       3.89000e+00   6.74321e-01   3.89000e+00   3.89000e+00   1.44182e-03 
390       3.90000e+00   6.74321e-01   3.90000e+00   3.90000e+00   1.44200e-03 
391       3.91000e+00   6.74321e-01   3.91000e+00   3.91000e+00   1.44219e-03 
392       3.92000e+00   6.74321e-01   3.92000e+00   3.92000e+00   1.44238e-03 
393       3.93000e+00   6.74321e-01   3.93000e+00   3.93000e+00   1.44256e-03 
394       3.94000e+00   6.74321e-01   3.94000e+00   3.94000e+00   1.44275e-03 
395       3.95000e+00   6.74321e-01   3.95000e+00   3.95000e+00   1.44294e-03 
396       3.96000e+00   6.74321e-01   3.96000e+00   3.96000e+00   1.44312e-03 
397       3.97000e+00   6.74321e-01   3.97000e+00   3.97000e+00   1.44331e-03 
398       3.98000e+00   6.74321e-01   3.98000e+00   3.98000e+00   1.44350e-03 
399       3.99000e+00   6.74321e-01   3.99000e+00   3.99000e+00   1.44368e-03 
400       4.00000e+00   6.74321e-01   4.00000e+00   4.00000e+00   1.44387e-03 
401       4.01000e+00   6.74321e-01   4.01000e+00   4.01000e+00   1.44406e-03 
402       4.02000e+00   6.74321e-01   4.02000e+00   4.02000e+00   1.44424e-03 
403       4.03000e+00   6.74321e-01   4.03000e+00   4.03000e+00   1.44443e-03 
404       4.04000e+00   6.74321e-01   4.04000e+00   4.04000e+00   1.44462e-03 
405       4.05000e+00   6.74321e-01   4.05000e+00   4.05000e+00   1.44480e-03 
406       4.06000e+00   6.74321e-01   4.06000e+00   4.06000e+00   1.44499e-03 
407       4.07000e+00   6.74321e-01   4.07000e+00   4.07000e+00   1.44518e-03 
408       4.08000e+00   6.74321e-01   4.08000e+00   4.08000e+00   1.44536e-03 
409       4.09000e+00   6.74321e-01   4.09000e+00   4.09000e+00   1.44555e-03 
410       4.10000e+00   6.74321e-01   4.10000e+00   4.10000e+00   1.44574e-03 
411       4.11000e+00   6.74321e-01   4.11000e+00   4.11000e+00   1.44592e-03 
412       4.12000e+00   6.74321e-01   4.12000e+00   4.12000e+00   1.44611e-03 
413       4.13000e+00   6.74321e-01   4.13000e+00   4.13000e+00   1.44630e-03 
414       4.14000e+00   6.74321e-01   4.14000e+00   4.14000e+00   1.44648e-03 
415       4.15000e+00   6.74321e-01   4.15000e+00   4.15000e+00   1.44667e-03 
416       4.16000e+00   6.74321e-01   4.16000e+00   4.16000e+00   1.44686e-03 
417       4.17000e+00   6.74321e-01   4.17000e+00   4.17000e+00   1.44704e-03 
418       4.18000e+00   6.74321e-01   4.18000e+00   4.18000e+00   1.44723e-03 
419       4.19000e+00   6.74321e-01   4.19000e+00   4.19000e+00   1.44742e-03 
420       4.20000e+00   6.74321e-01   4.20000e+00   4.20000e+00   1.44760e-03 
421       4.21000e+00   6.74321e-01   4.21000e+00   4.21000e+00   1.44779e-03 
422       4.22000e+00   6.74321e-01   4.22000e+00   4.22000e+00   1.44798e-03 
423       4.23000e+00   6.74321e-01   4.23000e+00   4.23000e+00   1.44816e-03 
424       4.24000e+00   6.74321e-01   4.24000e+00   4.24000e+00   1.44835e-03 
425       4.25000e+00   6.74321e-01   4.25000e+00   4.25000e+00   1.44854e-03 
426       4.26000e+00   6.74321e-01   4.26000e+00   4.26000e+00   1.44872e-03 
427       4.27000e+00   6.74321e-01   4.27000e+00   4.27000e+00   1.44891e-03 
428       4.28000e+00   6.74321e-01   4.28000e+00   4.28000e+00   1.44910e-03 
429       4.29000e+00   6.74321e-01   4.29000e+00   4.29000e+00   1.44928e-03 
430       4.30000e+00   6.74321e-01   4.30000e+00   4.30000e+00   1.44947e-03 
431       4.31000e+00   6.74321e-01   4.31000e+00   4.31000e+00   1.44966e-03 
432       4.32000e+00   6.74321e-01   4.32000e+00   4.32000e+00   1.44984e-03 
433       4.33000e+00   6.74321e-01   4.33000e+00   4.33000e+00   1.45003e-03 
434       4.34000e+00   6.74321e-01   4.34000e+00   4.34000e+00   1.45022e-03 
435       4.35000e+00   6.74321e-01   4.35000e+00   4.35000e+00   1.45040e-03 
436       4.36000e+00   6.74321e-01   4.36000e+00   4.36000e+00   1.45059e-03 
437       4.37000e+00   6.74321e-01   4.37000e+00   4.37000e+00   1.45078e-03 
438       4.38000e+00   6.74321e-01   4.38000e+00   4.38000e+00   1.45096e-03 
439       4.39000e+00   6.74321e-01   4.39000e+00   4.39000e+00   1.45115e-03 
440       4.40000e+00   6.74321e-01   4.40000e+00   4.40000e+00   1.45134e-03 
441       4.41000e+00   6.74321e-01   4.41000e+00   4.41000e+00   1.45152e-03 
442       4.42000e+00   6.74321e-01   4.42000e+00   4.42000e+00   1.45171e-03 
443       4.43000e+00   6.74321e-01   4.43000e+00   4.43000e+00   1.45190e-03 
444       4.44000e+00   6.74321e-01   4.44000e+00   4.44000e+00   1.45208e-03 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
445       4.45000e+00   6.74321e-01   4.45000e+00   4.45000e+00   1.45227e-03 
446       4.46000e+00   6.74321e-01   4.46000e+00   4.46000e+00   1.45246e-03 
447       4.47000e+00   6.74321e-01   4.47000e+00   4.47000e+00   1.45264e-03 
448       4.48000e+00   6.74321e-01   4.48000e+00   4.48000e+00   1.45283e-03 
449       4.49000e+00   6.74321e-01   4.49000e+00   4.49000e+00   1.45302e-03 
450       4.50000e+00   6.74321e-01   4.50000e+00   4.50000e+00   1.45320e-03 
451       4.51000e+00   6.74321e-01   4.51000e+00   4.51000e+00   1.45339e-03 
452       4.52000e+00   6.74321e-01   4.52000e+00   4.52000e+00   1.45358e-03 
453       4.53000e+00   6.74321e-01   4.53000e+00   4.53000e+00   1.45376e-03 
454       4.54000e+00   6.74321e-01   4.54000e+00   4.54000e+00   1.45395e-03 
455       4.55000e+00   6.74321e-01   4.55000e+00   4.55000e+00   1.45414e-03 
456       4.56000e+00   6.74321e-01   4.56000e+00   4.56000e+00   1.45432e-03 
457       4.57000e+00   6.74321e-01   4.57000e+00   4.57000e+00   1.45451e-03 
458       4.58000e+00   6.74321e-01   4.58000e+00   4.58000e+00   1.45470e-03 
459       4.59000e+00   6.74321e-01   4.59000e+00   4.59000e+00   1.45488e-03 
460       4.60000e+00   6.74321e-01   4.60000e+00   4.60000e+00   1.45507e-03 
461       4.61000e+00   6.74321e-01   4.61000e+00   4.61000e+00   1.45526e-03 
462       4.62000e+00   6.74321e-01   4.62000e+00   4.62000e+00   1.45544e-03 
463       4.63000e+00   6.74321e-01   4.63000e+00   4.63000e+00   1.45563e-03 
464       4.64000e+00   6.74321e-01   4.64000e+00   4.64000e+00   1.45582e-03 
465       4.65000e+00   6.74321e-01   4.65000e+00   4.65000e+00   1.45600e-03 
466       4.66000e+00   6.74321e-01   4.66000e+00   4.66000e+00   1.45619e-03 
467       4.67000e+00   6.74321e-01   4.67000e+00   4.67000e+00   1.45638e-03 
468       4.68000e+00   6.74321e-01   4.68000e+00   4.68000e+00   1.45656e-03 
469       4.69000e+00   6.74321e-01   4.69000e+00   4.69000e+00   1.45675e-03 
470       4.70000e+00   6.74321e-01   4.70000e+00   4.70000e+00   1.45694e-03 
471       4.71000e+00   6.74321e-01   4.71000e+00   4.71000e+00   1.45712e-03 
472       4.72000e+00   6.74321e-01   4.72000e+00   4.72000e+00   1.45731e-03 
473       4.73000e+00   6.74321e-01   4.73000e+00   4.73000e+00   1.45750e-03 
474       4.74000e+00   6.74321e-01   4.74000e+00   4.74000e+00   1.45768e-03 
475       4.75000e+00   6.74321e-01   4.75000e+00   4.75000e+00   1.45787e-03 
476       4.76000e+00   6.74321e-01   4.76000e+00   4.76000e+00   1.45806e-03 
477       4.77000e+00   6.74321e-01   4.77000e+00   4.77000e+00   1.45824e-03 
478       4.78000e+00   6.74321e-01   4.78000e+00   4.78000e+00   1.45843e-03 
479       4.79000e+00   6.74321e-01   4.79000e+00   4.79000e+00   1.45862e-03 
480       4.80000e+00   6.74321e-01   4.80000e+00   4.80000e+00   1.45880e-03 
481       4.81000e+00   6.74321e-01   4.81000e+00   4.81000e+00   1.45899e-03 
482       4.82000e+00   6.74321e-01   4.82000e+00   4.82000e+00   1.45918e-03 
483       4.83000e+00   6.74321e-01   4.83000e+00   4.83000e+00   1.45936e-03 
484       4.84000e+00   6.74321e-01   4.84000e+00   4.84000e+00   1.45955e-03 
485       4.85000e+00   6.74321e-01   4.85000e+00   4.85000e+00   1.45974e-03 
486       4.86000e+00   6.74321e-01   4.86000e+00   4.86000e+00   1.45992e-03 
487       4.87000e+00   6.74321e-01   4.87000e+00   4.87000e+00   1.46011e-03 
488       4.88000e+00   6.74321e-01   4.88000e+00   4.88000e+00   1.46030e-03 
489       4.89000e+00   6.74321e-01   4.89000e+00   4.89000e+00   1.46048e-03 
490       4.90000e+00   6.74321e-01   4.90000e+00   4.90000e+00   1.46067e-03 
491       4.91000e+00   6.74321e-01   4.91000e+00   4.91000e+00   1.46086e-03 
492       4.92000e+00   6.74321e-01   4.92000e+00   4.92000e+00   1.46104e-03 
493       4.93000e+00   6.74321e-01   4.93000e+00   4.93000e+00   1.46123e-03 
494       4.94000e+00   6.74321e-01   4.94000e+00   4.94000e+00   1.46142e-03 
495       4.95000e+00   6.74321e-01   4.95000e+00   4.95000e+00   1.46160e-03 
496       4.96000e+00   6.74321e-01   4.96000e+00   4.96000e+00   1.46179e-03 
497       4.97000e+00   6.74321e-01   4.97000e+00   4.97000e+00   1.46198e-03 
498       4.98000e+00   6.74321e-01   4.98000e+00   4.98000e+00   1.46216e-03 
499       4.99000e+00   6.74321e-01   4.99000e+00   4.99000e+00   1.46235e-03 
500       5.00000e+00   6.74321e-01   5.00000e+00   5.00000e+00   1.46254e-03 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
501       5.01000e+00   6.74321e-01   5.01000e+00   5.01000e+00   1.46272e-03 
502       5.02000e+00   6.74321e-01   5.02000e+00   5.02000e+00   1.46291e-03 
503       5.03000e+00   6.74321e-01   5.03000e+00   5.03000e+00   1.46310e-03 
504       5.04000e+00   6.74321e-01   5.04000e+00   5.04000e+00   1.46328e-03 
505       5.05000e+00   6.74321e-01   5.05000e+00   5.05000e+00   1.46347e-03 
506       5.06000e+00   6.74321e-01   5.06000e+00   5.06000e+00   1.46366e-03 
507       5.07000e+00   6.74321e-01   5.07000e+00   5.07000e+00   1.46384e-03 
508       5.08000e+00   6.74321e-01   5.08000e+00   5.08000e+00   1.46403e-03 
509       5.09000e+00   6.74321e-01   5.09000e+00   5.09000e+00   1.46422e-03 
510       5.10000e+00   6.74321e-01   5.10000e+00   5.10000e+00   1.46440e-03 
511       5.11000e+00   6.74321e-01   5.11000e+00   5.11000e+00   1.46459e-03 
512       5.12000e+00   6.74321e-01   5.12000e+00   5.12000e+00   1.46478e-03 
513       5.13000e+00   6.74321e-01   5.13000e+00   5.13000e+00   1.46496e-03 
514       5.14000e+00   6.74321e-01   5.14000e+00   5.14000e+00   1.46515e-03 
515       5.15000e+00   6.74321e-01   5.15000e+00   5.15000e+00   1.46534e-03 
516       5.16000e+00   6.74321e-01   5.16000e+00   5.16000e+00   1.46552e-03 
517       5.17000e+00   6.74321e-01   5.17000e+00   5.17000e+00   1.46571e-03 
518       5.18000e+00   6.74321e-01   5.18000e+00   5.18000e+00   1.46590e-03 
519       5.19000e+00   6.74321e-01   5.19000e+00   5.19000e+00   1.46608e-03 
520       5.20000e+00   6.74321e-01   5.20000e+00   5.20000e+00   1.46627e-03 
521       5.21000e+00   6.74321e-01   5.21000e+00   5.21000e+00   1.46646e-03 
522       5.22000e+00   6.74321e-01   5.22000e+00   5.22000e+00   1.46664e-03 
523       5.23000e+00   6.74321e-01   5.23000e+00   5.23000e+00   1.46683e-03 
524       5.24000e+00   6.74321e-01   5.24000e+00   5.24000e+00   1.46702e-03 
525       5.25000e+00   6.74321e-01   5.25000e+00   5.25000e+00   1.46720e-03 
526       5.26000e+00   6.74321e-01   5.26000e+00   5.26000e+00   1.46739e-03 
527       5.27000e+00   6.74321e-01   5.27000e+00   5.27000e+00   1.46758e-03 
528       5.28000e+00   6.74321e-01   5.28000e+00   5.28000e+00   1.46776e-03 
529       5.29000e+00   6.74321e-01   5.29000e+00   5.29000e+00   1.46795e-03 
530       5.30000e+00   6.74321e-01   5.30000e+00   5.30000e+00   1.46814e-03 
531       5.31000e+00   6.74321e-01   5.31000e+00   5.31000e+00   1.46832e-03 
532       5.32000e+00   6.74321e-01   5.32000e+00   5.32000e+00   1.46851e-03 
533       5.33000e+00   6.74321e-01   5.33000e+00   5.33000e+00   1.46870e-03 
534       5.34000e+00   6.74321e-01   5.34000e+00   5.34000e+00   1.46888e-03 
535       5.35000e+00   6.74321e-01   5.35000e+00   5.35000e+00   1.46907e-03 
536       5.36000e+00   6.74321e-01   5.36000e+00   5.36000e+00   1.46926e-03 
537       5.37000e+00   6.74321e-01   5.37000e+00   5.37000e+00   1.46944e-03 
538       5.38000e+00   6.74321e-01   5.38000e+00   5.38000e+00   1.46963e-03 
539       5.39000e+00   6.74321e-01   5.39000e+00   5.39000e+00   1.46982e-03 
540       5.40000e+00   6.74321e-01   5.40000e+00   5.40000e+00   1.47000e-03 
541       5.41000e+00   6.74321e-01   5.41000e+00   5.41000e+00   1.47019e-03 
542       5.42000e+00   6.74321e-01   5.42000e+00   5.42000e+00   1.47038e-03 
543       5.43000e+00   6.74321e-01   5.43000e+00   5.43000e+00   1.47056e-03 
544       5.44000e+00   6.74321e-01   5.44000e+00   5.44000e+00   1.47075e-03 
545       5.45000e+00   6.74321e-01   5.45000e+00   5.45000e+00   1.47094e-03 
546       5.46000e+00   6.74321e-01   5.46000e+00   5.46000e+00   1.47112e-03 
547       5.47000e+00   6.74321e-01   5.47000e+00   5.47000e+00   1.47131e-03 
548       5.48000e+00   6.74321e-01   5.48000e+00   5.48000e+00   1.47150e-03 
549       5.49000e+00   6.74321e-01   5.49000e+00   5.49000e+00   1.47168e-03 
550       5.50000e+00   6.74321e-01   5.50000e+00   5.50000e+00   1.47187e-03 
551       5.51000e+00   6.74321e-01   5.51000e+00   5.51000e+00   1.47206e-03 
552       5.52000e+00   6.74321e-01   5.52000e+00   5.52000e+00   1.47224e-03 
553       5.53000e+00   6.74321e-01   5.53000e+00   5.53000e+00   1.47243e-03 
554       5.54000e+00   6.74321e-01   5.54000e+00   5.54000e+00   1.47262e-03 
555       5.55000e+00   6.74321e-01   5.55000e+00   5.55000e+00   1.47280e-03 
556       5.56000e+00   6.74321e-01   5.56000e+00   5.56000e+00   1.47299e-03 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
557       5.57000e+00   6.74321e-01   5.57000e+00   5.57000e+00   1.47318e-03 
558       5.58000e+00   6.74321e-01   5.58000e+00   5.58000e+00   1.47336e-03 
559       5.59000e+00   6.74321e-01   5.59000e+00   5.59000e+00   1.47355e-03 
560       5.60000e+00   6.74321e-01   5.60000e+00   5.60000e+00   1.47374e-03 
561       5.61000e+00   6.74321e-01   5.61000e+00   5.61000e+00   1.47392e-03 
562       5.62000e+00   6.74321e-01   5.62000e+00   5.62000e+00   1.47411e-03 
563       5.63000e+00   6.74321e-01   5.63000e+00   5.63000e+00   1.47430e-03 
564       5.64000e+00   6.74321e-01   5.64000e+00   5.64000e+00   1.47448e-03 
565       5.65000e+00   6.74321e-01   5.65000e+00   5.65000e+00   1.47467e-03 
566       5.66000e+00   6.74321e-01   5.66000e+00   5.66000e+00   1.47486e-03 
567       5.67000e+00   6.74321e-01   5.67000e+00   5.67000e+00   1.47504e-03 
568       5.68000e+00   6.74321e-01   5.68000e+00   5.68000e+00   1.47523e-03 
569       5.69000e+00   6.74321e-01   5.69000e+00   5.69000e+00   1.47542e-03 
570       5.70000e+00   6.74321e-01   5.70000e+00   5.70000e+00   1.47560e-03 
571       5.71000e+00   6.74321e-01   5.71000e+00   5.71000e+00   1.47579e-03 
572       5.72000e+00   6.74321e-01   5.72000e+00   5.72000e+00   1.47598e-03 
573       5.73000e+00   6.74321e-01   5.73000e+00   5.73000e+00   1.47616e-03 
574       5.74000e+00   6.74321e-01   5.74000e+00   5.74000e+00   1.47635e-03 
575       5.75000e+00   6.74321e-01   5.75000e+00   5.75000e+00   1.47654e-03 
576       5.76000e+00   6.74321e-01   5.76000e+00   5.76000e+00   1.47672e-03 
577       5.77000e+00   6.74321e-01   5.77000e+00   5.77000e+00   1.47691e-03 
578       5.78000e+00   6.74321e-01   5.78000e+00   5.78000e+00   1.47710e-03 
579       5.79000e+00   6.74321e-01   5.79000e+00   5.79000e+00   1.47728e-03 
580       5.80000e+00   6.74321e-01   5.80000e+00   5.80000e+00   1.47747e-03 
581       5.81000e+00   6.74321e-01   5.81000e+00   5.81000e+00   1.47766e-03 
582       5.82000e+00   6.74321e-01   5.82000e+00   5.82000e+00   1.47784e-03 
583       5.83000e+00   6.74321e-01   5.83000e+00   5.83000e+00   1.47803e-03 
584       5.84000e+00   6.74321e-01   5.84000e+00   5.84000e+00   1.47822e-03 
585       5.85000e+00   6.74321e-01   5.85000e+00   5.85000e+00   1.47840e-03 
586       5.86000e+00   6.74321e-01   5.86000e+00   5.86000e+00   1.47859e-03 
587       5.87000e+00   6.74321e-01   5.87000e+00   5.87000e+00   1.47878e-03 
588       5.88000e+00   6.74321e-01   5.88000e+00   5.88000e+00   1.47896e-03 
589       5.89000e+00   6.74321e-01   5.89000e+00   5.89000e+00   1.47915e-03 
590       5.90000e+00   6.74321e-01   5.90000e+00   5.90000e+00   1.47934e-03 
591       5.91000e+00   6.74321e-01   5.91000e+00   5.91000e+00   1.47952e-03 
592       5.92000e+00   6.74321e-01   5.92000e+00   5.92000e+00   1.47971e-03 
593       5.93000e+00   6.74321e-01   5.93000e+00   5.93000e+00   1.47990e-03 
594       5.94000e+00   6.74321e-01   5.94000e+00   5.94000e+00   1.48008e-03 
595       5.95000e+00   6.74321e-01   5.95000e+00   5.95000e+00   1.48027e-03 
596       5.96000e+00   6.74321e-01   5.96000e+00   5.96000e+00   1.48046e-03 
597       5.97000e+00   6.74321e-01   5.97000e+00   5.97000e+00   1.48064e-03 
598       5.98000e+00   6.74321e-01   5.98000e+00   5.98000e+00   1.48083e-03 
599       5.99000e+00   6.74321e-01   5.99000e+00   5.99000e+00   1.48102e-03 
600       6.00000e+00   6.74321e-01   6.00000e+00   6.00000e+00   1.48120e-03 
601       6.01000e+00   6.74321e-01   6.01000e+00   6.01000e+00   1.48139e-03 
602       6.02000e+00   6.74321e-01   6.02000e+00   6.02000e+00   1.48158e-03 
603       6.03000e+00   6.74321e-01   6.03000e+00   6.03000e+00   1.48176e-03 
604       6.04000e+00   6.74321e-01   6.04000e+00   6.04000e+00   1.48195e-03 
605       6.05000e+00   6.74321e-01   6.05000e+00   6.05000e+00   1.48214e-03 
606       6.06000e+00   6.74321e-01   6.06000e+00   6.06000e+00   1.48232e-03 
607       6.07000e+00   6.74321e-01   6.07000e+00   6.07000e+00   1.48251e-03 
608       6.08000e+00   6.74321e-01   6.08000e+00   6.08000e+00   1.48270e-03 
609       6.09000e+00   6.74321e-01   6.09000e+00   6.09000e+00   1.48288e-03 
610       6.10000e+00   6.74321e-01   6.10000e+00   6.10000e+00   1.48307e-03 
611       6.11000e+00   6.74321e-01   6.11000e+00   6.11000e+00   1.48326e-03 
612       6.12000e+00   6.74321e-01   6.12000e+00   6.12000e+00   1.48344e-03 

Index     sweep         v(1)          v(3)          v(99)         vc#branch   
--------------------------------------------------------------------------------
613       6.13000e+00   6.74321e-01   6.13000e+00   6.13000e+00   1.48363e-03 
614       6.14000e+00   6.74321e-01   6.14000e+00   6.14000e+00   1.48382e-03 
615       6.15000e+00   6.74321e-01   6.15000e+00   6.15000e+00   1.48400e-03 
616       6.16000e+00   6.74321e-01   6.16000e+00   6.16000e+00   1.48419e-03 
617       6.17000e+00   6.74321e-01   6.17000e+00   6.17000e+00   1.48438e-03 
618       6.18000e+00   6.74321e-01   6.18000e+00   6.18000e+00   1.48456e-03 
619       6.19000e+00   6.74321e-01   6.19000e+00   6.19000e+00   1.48475e-03 
620       6.20000e+00   6.74321e-01   6.20000e+00   6.20000e+00   1.48494e-03 
621       6.21000e+00   6.74321e-01   6.21000e+00   6.21000e+00   1.48512e-03 
622       6.22000e+00   6.74321e-01   6.22000e+00   6.22000e+00   1.48531e-03 
